Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-DD-AAW3-01A-11R-A41C-07	0.0254432967113112	0	0	0.160849703904695	0	0.121921183493862	0	0	0	0.0347490978001098	0	0.0406448932587259	0.064604236280285	0.0245673571109238	0.0188425141286217	0.263705846540419	0.00151945219335127	0	0.239009998310655	0	0	0.0041424202670396	0.738	-0.0147840468546631	1.0887837584415
TCGA-ED-A4XI-01A-11R-A266-07	0.0281670678229127	0	0	0.14871880384445	0	0.178422156578552	0	0	0.0429354864080869	0.00908504136127564	0	0.0348893498255738	0.03701927851797	0.0812222833730344	0.124420828453856	0.206576607151709	0.0692780921898168	0	0.0392650044727636	0	0	0	0.268	0.0450520942004958	1.07127598288776
TCGA-ZP-A9D2-01A-11R-A38B-07	0.151301605196675	0	0.065594460618311	0.0544428824773448	0	0.176867771392971	0.00397493393760775	0.0141586220485598	0	0	0	0.0172105633560465	0	0.112244418723742	0.104335451696461	0.220802904985986	0	0	0.0533118922487888	0	0	0.0257544933175057	0.005	0.265900708347216	0.976135510703965
TCGA-G3-AAV3-01A-11R-A37K-07	0.064540357741956	0	0.111661302047839	0.27787298034632	0	0.0790332039720733	0.0163221227747461	0.0308422824536483	0.0425917049906773	0	0	0.0425781306390466	0	0.162561170573895	0.0629069781665551	0.0720605079726233	0.00725464762745848	0	0.029774610693161	0	0	0	0.005	0.27319455202443	0.979779899165485
TCGA-K7-AAU7-01A-11R-A38B-07	0.0752190802004616	0	0.00700550071935184	0.0181722487560494	0	0.159905699512393	0.00202886436809946	0.053298656903686	0.0208945236972208	0	0	0.0221398803568863	0	0.308779230826116	0.0756929909575045	0.131509531804134	0.0384331852062601	0	0	0.0151240908345721	0	0.0717965158572654	0.158	0.0761338140083251	1.07035251895013
TCGA-MI-A75I-01A-11R-A32O-07	0	0	0	0.191371315820421	0	0.152073439276588	0	0.0226211445536984	0.0328782313757319	0	0	0.0855230132276994	0.0234013703789234	0.194985236605538	0.0376857969476126	0.156924133578119	0	0	0.0927513463136213	0	0	0.00978497192204759	0.172	0.0698475890875929	1.06779979712061
TCGA-CC-5263-01A-01R-A131-07	0.0313054347806733	0	0	0.0430384199286377	0	0.094334868059336	0	0.0542649750859399	0.0169957784879856	0	0	0.0293236398904774	0.0189036274952916	0.110783127379314	0.0577988378021476	0.119657478334206	0.351949381319254	0	0.0452237807773324	0	0	0.0264206506594046	0.47	0.0131360830396407	1.08148882806634
TCGA-DD-A3A9-01A-11R-A266-07	0.0278885222426077	0	0.00316670211898662	0.151019542909316	0	0.296001164143762	0	0.0110304128153292	0.0613211139953051	0.0181576128968241	0	0.0615255203171749	0.00640916303320264	0.0554003984057086	0.0654757767742566	0.136201539007489	0.034961716222204	0	0.0614908721391109	0	0	0.00994994297872335	0.343	0.0308746809052019	1.08899277090646
TCGA-G3-A5SM-01A-12R-A28V-07	0.0267430918004544	0	0.00604907695531107	0.0538669805197351	0	0.130638072865433	0.0104009527024705	0.0118021025899593	0.0583417579750014	0.00399906847564268	0	0.039223136824065	0.0163371605540684	0.330194849169234	0.0929771244069828	0.0923689276189692	0.0494925635112624	0	0.0775651340314101	0	0	0	0.032	0.167504057559295	1.02720272876698
TCGA-DD-AADV-01A-11R-A39D-07	0.0954717510135611	0	0	0.10327938348752	0	0.123493580579074	0	0.0161235077452198	0.0144564769356851	0	0	0.0580413308955392	0	0.162917295680622	0.043224551340172	0.231062786463968	0.0999469198850892	0	0.0509561006997407	0	0	0.00102631527380899	0.261	0.0473147280818964	1.06411800076405
TCGA-DD-A11B-01A-11R-A131-07	0.0136680312463413	0	0.000836866461732677	0.0656905961820404	0	0.319488965663378	0	0	0.030411559683367	0.00661321666080604	0	0.057494443793417	0.0315048558219529	0.056579971853868	0.0690254910923227	0.215220496234377	0	0	0.130233046154229	0	0	0.00323245915216811	0.739	-0.0149211795801768	1.09187672659525
TCGA-DD-A11A-01A-11R-A131-07	0.027615398897298	0	0	0	0	0.156845102843825	0	0.0553053491849051	0.00902689441045581	0	0	0.113747758546227	0.158757154063274	0.226767908177918	0.0324269904763381	0.17275641007551	0	0	0	0.018863009880204	0	0.0278880234440445	0.247	0.0507654658275415	1.07665622189379
TCGA-ZP-A9D0-01A-11R-A37K-07	0.03577229291967	0	0.017308511510534	0.0919734233241485	0	0.271730401077763	0	0.0299876039885399	0.000308532181217892	0	0.0194052611445434	0.00939079407679127	0.0847427573340033	0	0.0121158229545838	0.291809971681455	0.00169326612660251	0.0101281622515252	0.123633199428622	0	0	0	0.845	-0.0238954268761052	1.08718624437569
TCGA-RC-A6M6-01A-11R-A32O-07	0.0620057545662693	0	0.00453263317162671	0.0540332355448224	0	0.172882939971057	0.00193650516586922	0.0533885103040656	0.104309478610381	0	0.000876986643396244	0.0168566846273661	0.00443986813201814	0.290871831342557	0.0642932825273205	0.122853731590751	0.020720543374771	0	0.0259980144277289	0	0	0	0.343	0.0308661355865132	1.08648587457292
TCGA-DD-A4NN-01A-11R-A28V-07	0.00650785318712008	0	0.017881673711924	0.0581567323211953	0	0.143252691852207	0	0	0.0405062528663868	0	0.0578253144549539	0	0.0369628349477301	0.188238796786198	0.0342550023199966	0.282869270538094	0.0265133455703903	0	0.0954191971297779	0	0.0116110343140266	0	0.339	0.0319804102506705	1.07266729452935
TCGA-DD-AACG-01A-11R-A41C-07	0.0232323231417302	0	0.00590719577653386	0.082611818520985	0	0.19635268337613	0	0.000468519369481495	0.0160209058994199	0.0688690350689954	0	0.00441600319965033	0	0.240879351169328	0.0192800575453881	0.290321088230407	0.0276430537965065	0	0.0239979649054449	0	0	0	0.085	0.1129376692713	1.05464639048308
TCGA-UB-A7MC-01A-11R-A33R-07	0	0.00918371276575919	0.0122648252034911	0.0723004039203927	0	0.142592549324853	0	0	0	0	0.0408161880028372	0.0423059794751378	0.0795847594192175	0.0608075902338089	0.133548050892021	0.178918152156176	0.024251633091458	0	0.195633585998506	0	0.00779256951634159	0	0.486	0.0114965292348658	1.07803398049939
TCGA-DD-A1EA-01A-11R-A131-07	0.0715483354482725	0	0.00493388310266909	0.111029663855732	0	0.222761077146365	0.00280026640078276	0	0.00896786362822012	0.00949345948777638	0	0.0429068642429432	0.0113032638176379	0.0742740939556099	0.157511843947641	0.158898895754091	0.017004805056217	0	0.106565684156042	0	0	0	0.106	0.101545445507711	1.0500376570827
TCGA-DD-A4NG-01A-11R-A27V-07	0.014110605298444	0	0.00310327380890612	0.0851782049636288	0	0.402989980761986	0.0217963816198314	0.0133175471285653	0.0162274319496478	0	0	0.0260351009307877	0	0.13401222730556	0.0836433808926508	0.13204193250887	0.0359201782110042	0	0.0298534191798051	0	0	0.00177033544031311	0.246	0.0508364215320822	1.08074225003362
TCGA-O8-A75V-01A-11R-A32O-07	0.0389888342540841	0	0.00621970067391251	0.211096957110027	0	0.116335350661379	0.00423547891512839	0	0.0822090322839039	0	0	0.0360093626394665	0.0167537002575945	0.129425499206584	0.0541361007787679	0.204686093088005	0.0416035667756903	0	0.0583003233554579	0	0	0	0.221	0.0562091608837435	1.06423885195336
TCGA-DD-A39V-01A-11R-A213-07	0.00927904179098656	0	0.00434310010157597	0.304771323764974	0	0	0.0667717881112329	0.0124884625545278	0.00636065587518171	0.0198550773213395	0	0.121862691769559	0.0683552301113078	0.0351511840960333	0.0936671089576476	0.111612252437309	0.0202454050527203	0	0.125236678055604	0	0	0	0.129	0.0850507633393487	1.06762990283079
TCGA-BC-A69I-01A-11R-A311-07	0.0278326002729486	0	0.00223263085858439	0.179878836068548	0	0.115978205143458	0	0	0.00712032394861497	0	0.00968971026496048	0.0597993927147719	0.0955951925184015	0.0628029571172803	0.0821701398082993	0.180632768618226	0.0477487693923682	0	0.121330181264733	0	0	0.00718829200880484	0.428	0.0190430004074171	1.0703719933061
TCGA-ZS-A9CF-02A-11R-A38B-07	0.0629361032524172	0	0.00264485244328715	0.0657841981575777	0	0.364456208907228	0	0.0124958717685544	0.0501614849589269	0	0	0.0562029591924263	0.017280894433883	0.000468002787402877	0.0922915999383522	0.178901345973335	0.0503202887311194	0	0.0460561894554895	0	0	0	0.585	-2.59568735957036e-05	1.09596974798039
TCGA-DD-A4ND-01A-11R-A266-07	0.0277695508330484	0	0.0085211127862638	0.179123446858422	0	0.266097847389181	0.00938315275874315	0.0208048826811619	0.0309868024372722	0	0	0.0196713380780226	0.0194679038537847	0.0572908274109657	0.118837739976377	0.156527388653578	0.0549723616000565	0	0.029601912516387	0	0	0.000943732166736672	0.207	0.0615126590655377	1.07276281929033
TCGA-DD-AADC-01A-11R-A41C-07	0.0277969830910929	0	0.00160688135474067	0.0654072150439729	0	0.163211183000556	0	0.0525058368298265	0.047177773389418	0	0	0.0774851928903764	0	0.201307802561373	0.143045695223814	0.116993320220406	0.0899583014276224	0	0.0135038149668001	0	0	0	0.233	0.0542773701365466	1.07814377300869
TCGA-DD-AAEH-01A-11R-A41C-07	0.03826971001774	0	0.00364636748586622	0.530593312485263	0	0	0.00436798144799686	0.0332665631341146	0.0449977501871783	0.0348687791973996	0	0.0935925574704614	0.00803395579798442	0.00785598488016743	0.0555702636124419	0.0516754976400697	0.0212105546233984	0	0.0648202980626351	0	0	0.00723042395728342	0.078	0.121869201184584	1.09665173272142
TCGA-ZP-A9D1-01A-11R-A38B-07	0.0239457025107324	0	0	0.0797556476589409	0	0.455938110615619	0	0	0.0507536023443431	0	0	0.0750613036390888	0.00093932501580478	0.105223104415223	0.0401943614006823	0.10550013803251	0.0157601734033336	0	0.0432034997852338	0	0	0.00372503117848942	0.514	0.00843749569556156	1.11243978822897
TCGA-BC-A217-01A-11R-A155-07	0.00842264410202846	0	0.0106411082148444	0.137433738690639	0	0.290120660420951	0.00238076783562849	0.022059588549729	0.0322624526639281	0.0290343956548806	0	0.00678126132476436	0	0.117874387172675	0.112058755551265	0.187235379887053	0.0138786432402565	0	0.0298162166913576	0	0	0	0.211	0.0595379893447011	1.07674636053799
TCGA-DD-AAE9-01A-11R-A41C-07	0.00441756140255212	0	0.00175789842462616	0.179034468600809	0	0.0787369377076859	0	0.00570994446557342	0.0377214860368191	0	0	0.0808518890604129	0.0181602551290372	0.171424784572287	0.0853340443611962	0.224967927140144	0.013490702581039	0	0.0983921005178175	0	0	0	0.333	0.0333283918576568	1.07893770233717
TCGA-G3-A25S-01A-11R-A16W-07	0.00520044712962292	0	0	0.0576438696275853	0	0.187281554786833	0	0	0.00432465029777574	0.10425551339472	0	0.0529064091813062	0.0193492806668705	0.174480622325383	0.0264424975612158	0.237659226333312	0.00933948443550089	0	0.118483626415772	0	0	0.00263281784410322	0.474	0.0127181123525172	1.08566990209063
TCGA-BC-A10S-01A-22R-A131-07	0.0182916850333834	0	0	0.220587240692973	0	0.149908989552807	0	0.0161472703898862	0.0170501117315478	0	0	0.0662996335905449	0.0105460910196225	0.0546775426310931	0.0308445333492863	0.371437581657595	0.00487128226863777	0	0.0373709737833327	0	0	0.00196706429929063	0.353	0.0293150494293856	1.08640643808888
TCGA-NI-A4U2-01A-11R-A28V-07	0.0336006435472981	0	0	0.0207743793168509	0	0.127078071314765	0	0.0242239123418926	0.0173176419780336	0	0.0576946086041591	0.0135275827751311	0.0908681801987927	0.323288982688659	0.0778191710987439	0.168220279233481	0.00911965821350754	0	0.0364668886886849	0	0	0	0.08	0.11810669168076	1.05222169469244
TCGA-G3-A3CK-01A-11R-A213-07	0.0507986538393339	0	0.00102685124976217	0.346677294687824	0	0.0660205571924726	0.0225123650438722	0.00365801999763694	0.0119807477937876	0	0	0.0606349541919637	0.0288792565089181	0.0798531392534759	0.129111570289028	0.0969327938280193	0.00139678918094166	0	0.094956903802619	0	0.00556010314034476	0	0.264	0.045854633844223	1.08603700433175
TCGA-RC-A7SF-01A-11R-A352-07	0.0214810070518837	0	0.00208173112414886	0.142950085892097	0	0.21219472925589	0	0.023076939850325	0.0692126451703697	0	0	0.110584767862395	0	0.182954462334536	0.140825858476596	0.027597403127558	0.0122272057242314	0	0.0524093234718297	0	0.00208938275028799	0.000314457907852102	0.186	0.0667046428502072	1.08701922840257
TCGA-DD-AACD-01A-11R-A41C-07	0.0298793595694884	0	0	0.0636384160190265	0	0.222769051636881	0	0	0.00354195372621554	0.0403740780286605	0	0.0767358420686829	0.0100825171869165	0.066071180975344	0.103830526741318	0.238775290437938	0.00523912222600591	0	0.126357553547452	0	0	0.012705107836072	0.211	0.0597642855135805	1.0625038776503
TCGA-2Y-A9H0-01A-11R-A38B-07	0.00712230575684381	0	0	0.331837173048773	0	0.0920647973678097	0.0573026451687172	0.0551839545655368	0.020173103282441	0	0	0.0649687271160246	0.0137721036709166	0.0411731791383797	0.0871920538778499	0.114700419834721	0.00684638496715804	0	0.104977685527861	0	0	0.00268546667696814	0.171	0.070067772223885	1.07879439351278
TCGA-DD-A3A6-01A-11R-A22L-07	0.128133448609004	0	0.0538827696535216	0.1542627309193	0	0.289469277190938	0	0.00142241341870766	0.0275025879005366	0.0105450109427495	0	0.110723902308037	0.014830464636175	0.0135381556735358	0.0107234693277566	0.124030089327631	0.00154150295338187	0	0.0593941771387254	0	0	0	0.005	0.27894779994457	0.981972558823414
TCGA-DD-AAW2-01A-11R-A41C-07	0.0242892250147678	0	0	0.0655697188234994	0	0.108417955452042	0	0	0	0.00797451092846278	0	0.150722315478656	0.0440483232202092	0.0720118482330044	0.110357730130973	0.117270297239651	0.00993879052119523	0	0.288508347344292	0	0	0.000890937613247489	0.54	0.00531272336282088	1.09991219213614
TCGA-3K-AAZ8-01A-12R-A39D-07	0.0726176567946007	0	0.00291638863344978	0.177162958797183	0	0.315203097494751	0	0	0.00422449175674713	0	0	0.116917213485676	0.0172396030241877	0.0602817874121675	0.0682266512647648	0.125797627385953	0	0	0.0394125239505193	0	0	0	0.424	0.0195556065943079	1.10477505650162
TCGA-DD-A4NH-01A-11R-A27V-07	0	0.00423075300285902	0.00308741844803459	0.0331805210707448	0	0.118584751705471	0	0.0054639612292683	0.02996511660883	0	0	0.0221829464875839	0	0.306219973948646	0.023207339696115	0	0.167525048035278	0	0.0455668747326413	0	0	0.240785295034528	0.0679999999999999	0.132012646428248	1.06595862793058
TCGA-MI-A75H-01A-11R-A32O-07	0	0	0.00354372280646358	0.24446435912598	0	0.159086607812051	0.0306696981003731	0	0.0447895104934215	0	0.021843569054787	0.0711472182825608	0.0917765225969832	0.0224430807333114	0.102181159359284	0.137652359818554	0.0205560939462974	0	0.0498460978699334	0	0	0	0.124	0.0868318133484614	1.06564830373423
TCGA-DD-AAEB-01A-11R-A41C-07	0	0	0.00771021926738013	0.237032412752823	0	0.171921165007184	0.0271276069722631	0	0.0188644257174485	0	0.0063308560809998	0.0931640243547641	0.0326410844006006	0.0879247425298173	0.020962666382082	0.204630093458312	0.00893013981525293	0	0.0827605632610723	0	0	0	0.461	0.0138958256472099	1.09271899930592
TCGA-ZP-A9CY-01A-11R-A38B-07	0.101433569066561	0	0.00607733769938745	0.064180327383745	0	0.104849778555854	0	0	0.0525136449743635	0	0	0.0342065980103699	0.0328995376524433	0.123657932333324	0.140209273515507	0.238566761297432	0.0345597283726731	0	0.0649556152892155	0	0	0.00188989584912335	0.2	0.0637023244780794	1.06159453368961
TCGA-BD-A3EP-01A-11R-A22L-07	0.0850796198499201	0.0794999288095854	0	0.0984386554015973	0	0.241898585955097	0	0.0614735441577543	0.06233688686916	0	0	0.0488374991068577	0.000421819371739978	0.0828784584252979	0.0501134076527538	0.076779597923812	0.0879566494358374	0	0.0164975836720226	0	0	0.00778776336856464	0.018	0.203120025350392	1.0075601103386
TCGA-EP-A2KB-01A-11R-A180-07	0.029213211133622	0	0.0137894144761697	0.134827314017688	0	0.266779449196612	0.00178395604337226	0.0275539074129359	0	0	0	0.0758268288194307	0.0555592240609465	0.137261041198578	0.047926017135297	0.177369415397972	0.00754592561792291	0	0.0217023877624141	0	0	0.00286190772703858	0.661	-0.00781150868104167	1.09695528152392
TCGA-CC-A8HU-01A-11R-A36F-07	0.00880917682818417	0.000967337221577144	0	0.0937792476787423	0	0.144579126965019	0	0	0.0274817625590802	0	0.148764846478224	0	0.0986421664545463	0.0882032526177353	0.0476784376107788	0.228031102451389	0.0313526074122225	0	0.0817109357225014	0	0	0	0.55	0.00430538016775496	1.08000098808771
TCGA-DD-AADF-01A-11R-A41C-07	0.00542231463464249	0	0.156246907875792	0.426218848149584	0	0	0.0818714987618182	0.0588867149229916	0.0310354737209633	0	0	0.0328216913583302	0.00542861225167095	0.0335072828267912	0.0853080285326649	0.0653616960326521	0	0	0.0178909309320999	0	0	0	0.013	0.222427895458403	1.01992358889244
TCGA-DD-AACH-01A-11R-A41C-07	0.0717292848438498	0	0	0.0270123578124699	0	0.152898930957959	0	0.0178431622249112	0.0288491252395511	0	0.0219398010629607	0.0799939782503699	0.0276309908502541	0.127784492714201	0.0470653249282936	0.344632290446857	0.0103566024944678	0	0.039893716344762	0	0	0.00236994182909356	0.543	0.00480964631954685	1.08728352262898
TCGA-BC-A10X-01A-11R-A131-07	0.107174668890956	0	0.00208284111763369	0.1000399318406	0	0.170521678115875	0	0	0.0157160692179411	0.0162186376177343	0.00549611482115002	0.0151766958424759	0.0911122884504679	0.0434963950765317	0.0641143755440994	0.344499932171695	0	0	0.02435037129284	0	0	0	0.219	0.0571847479266095	1.06115324761508
TCGA-CC-5262-01A-01R-A131-07	0.0271316445783167	0	0	0.182793008704952	0	0.115322082421938	0.0115506754858678	0.00030954684441159	0.0301473517481797	0	0	0.0391562384599621	0.000674796262335619	0.0988364464508549	0.0951946216845805	0.199316759816615	0.00664955555405431	0	0.102347722643332	0	0	0.0905695493446007	0.098	0.105728053783367	1.04302597896289
TCGA-CC-A7IK-01A-12R-A33R-07	0.0502710554957208	0	0	0	0	0.209887460941536	0	0	0	0	0	0.159814758911536	0.0951715936820324	0.0316423702845586	0.102735193796542	0.137450024732323	0.00875604810171062	0	0.204271494054041	0	0	0	0.656	-0.00679808193600459	1.09298963944613
TCGA-RC-A7SH-01A-11R-A38B-07	0.00494295099107156	0.00712721737128123	0.0490955201034919	0.159144434393485	0	0.200741185012754	0	0.0702074720087222	0.07448832586425	0	0	0.0687456759790693	0.00712593840539175	0.141929129744224	0.0887636071631747	0.0760283873845188	0.00394653476949736	0	0.0477136208090683	0	0	0	0.513	0.00858352780676999	1.0992050917467
TCGA-ED-A7XO-01A-11R-A352-07	0.072519478647226	0	0.157837242718114	0.122908716002443	0	0.137162258890277	0	0.0215637025848847	0.0233688384728535	0.00157069041367975	0	0.0738432040278933	0.0156259547344518	0.0226944662457748	0.0575144514311484	0.169119494397177	0.0308891656788604	0	0	0.0691154522368707	0	0.0242668835183457	0.004	0.291003715933522	0.968592282211092
TCGA-G3-A7M6-01A-11R-A33R-07	0.0501377766709289	0.0182398556936594	0	0.107033753827253	0	0.347998293660996	0	0.013749749787314	0.0519572191398273	0	0	0.026311575792621	0.0106026198146791	0.0956869219003439	0.0677966493322436	0.146387830499359	0.0308867668980405	0	0.0265709946440698	0	0	0.00663999233866352	0.112	0.0970745919319239	1.05684233981527
TCGA-G3-A7M8-01A-11R-A33R-07	0.047328095391534	0	0.00491611280475097	0.0476390969292078	0	0.0758171907793204	0	0.01255898697906	0.00307146266054035	0	0	0.0627596431688592	0.0423787709760571	0.125629715469154	0	0.480435550927576	0.000195444276878538	0	0.097269929637061	0	0	0	0.362	0.027875536946085	1.09251467980068
TCGA-DD-AAW1-01A-11R-A41C-07	0.00129114149534477	0.00775437856818458	0	0.0848147576910226	0	0.0817004293457728	0	0.0288729432725127	0.0101193805050004	0	0	0.11596767427071	0.0886797638820798	0.0315890074434396	0.114094578888529	0.25201883256679	0	0	0.175150884075491	0	0.00794622799512308	0	0.557	0.00347669998302318	1.08687226401414
TCGA-G3-A7M7-01A-12R-A352-07	0.111118167655018	0	0.0176273530255758	0.0775188988426949	0	0.172189568561637	0	0	0.0640813571776884	0	0.0203707047515541	0.0391113411361235	0	0.186797004068969	0.0435395539666002	0.18053895106755	0.0522345501416338	0	0.0348725496049556	0	0	0	0.58	0.000602076589971414	1.08353540952516
TCGA-ED-A7PZ-01A-11R-A33R-07	0.00459681361534965	0.00374610442673197	0.000777364347595879	0.0872755468494396	0	0.0995917724679438	0	0.0107628562896381	0.105517021665924	0	0.106940909111892	0	0.072826263117505	0.378570066418065	0	0.12862260163876	0	0	0	0	0	0.000772680051154867	0.271	0.0440736266188949	1.0992915738995
TCGA-CC-A7IG-01A-11R-A33J-07	0	0.0247671769374648	0.0145142944549937	0.0313577164956107	0	0.209820228995006	0	0.0260375466105904	0.0235437325220892	0	0	0.0502652949713474	0.0164835617609558	0.261447917277794	0.0505533486527371	0.250537798253546	0.0188630431658981	0	0.0218083399019673	0	0	0	0.098	0.105746369079581	1.05533652692399
TCGA-CC-5261-01A-01R-A131-07	0.170030621347723	0	0.0223880129020184	0.075828954877602	0	0.223752584131369	0	0.0327188721041668	0.052800515967779	0.00212161052835282	0	0.0420640218056711	0.00904640529519836	0.0657736155024284	0.0523616786679425	0.0610448352756259	0.126142199401867	0	0.0611844698258069	0	0	0.00274160236644837	0.00600000000000001	0.26311984001157	0.97591389463241
TCGA-WQ-A9G7-01A-11R-A37K-07	0	0.0377395014819701	0.034660676749347	0.0754392788369457	0	0.138214876231625	0	0.0521725251013219	0.0229057506095168	0	0	0.0750777318288713	0.0081506520634559	0.264988503640532	0.0542125710633274	0.189388257250958	0.00720118597350987	0	0.0363029543571518	0	0	0.00354553481146743	0.117	0.0917191713001696	1.05676051399387
TCGA-WX-AA47-01A-11R-A39D-07	0.133738504580026	0	0.00361497764641728	0	0	0.187194399228602	0	0.0338496361541607	0.0168895438798858	0	0.209014112297107	0	0.0135389906763238	0.335777110776313	0.0246606176831464	0.00245335671400918	0	0.00438646267328072	0.0248919401622185	0	0	0.00999034752850945	0.162	0.0737527052659404	1.07515986283115
TCGA-ZP-A9CZ-01A-11R-A38B-07	0.059944210438028	0	0.00396006049863151	0.117900577741411	0	0.215795009577803	0.0107966536817648	0	0.0126440866383482	0	0	0.0607407076938171	0.0129629899889706	0.0394597697155607	0.172608706767302	0.140373870882886	0.0448826079511352	0	0.104844219377323	0	0	0.00308652904701918	0.129	0.0853605670805682	1.06017152029392
TCGA-DD-AA3A-01A-11R-A37K-07	0	0.0046652363256211	0.0162124736143825	0.0517694980256039	0	0.0972118003716565	0	0.0111044209861232	0.016454264510109	0	0	0.125536324742018	0	0.398009684892614	0.0535444763251455	0.0569661076289488	0.107564224742302	0	0.0551967147049125	0	0.0057647731305632	0	0.039	0.155581109291503	1.04669634363452
TCGA-DD-A3A4-01A-11R-A22L-07	0.14369507478565	0	0.00454986890219909	0.000624928997940716	0	0.0880740434645207	0	0	0	0	0.0627933800830959	0.0688181541903176	0.0373131124447087	0.0393443647462716	0.0628674426545366	0.315580736791096	0	0	0.166912188833856	0	0	0.00942670410580649	0.566	0.00256961472299071	1.08021589536633
TCGA-DD-A39Y-01A-11R-A213-07	0	0.00752495251104483	0.0174798952087482	0.0943498453656237	0	0.184569357358307	0	0	0.10508628412377	0	0	0.0728956398613155	0	0.113391740047354	0.0326786685997396	0.258430901241885	0.0769900199172824	0	0.0366026957649292	0	0	0	0.716	-0.0128389009189446	1.09420960967814
TCGA-2Y-A9H5-01A-11R-A38B-07	0.0288646323241573	0.00450228405148134	0.0130568408774638	0.103218529628046	0	0.262958991931743	0	0.0806824547289306	0.0555078340817063	0	0	0.0508777980282889	0.00956045870423572	0.0623853539312328	0.08476785502485	0.114622388638253	0.0753981979024996	0	0.0535963801471126	0	0	0	0.55	0.00424982493533083	1.09168635975104
TCGA-DD-A114-01A-11R-A131-07	0.0811738298104386	0	0.00482260365363835	0.161618553515531	0	0.175086693811685	0.0194885030032109	0.0508281555519727	0.034601848242203	0	0	0.023986436635051	0.0291618471185982	0.17186495178619	0.1140931026072	0.0600486623122581	0.02485651003667	0	0.0483683019153538	0	0	0	0.041	0.153190720355527	1.02834288841658
TCGA-DD-A4NI-01A-11R-A27V-07	0.0483550831688207	0	0	0.185251948380509	0	0.266384372890853	0.00167910551756056	0	0.0150638366994591	0	0	0.0718082637481027	0.0410422784528004	0.0295588736128755	0.136167557087383	0.0822695648977088	0.0174982390697413	0	0.104920876474186	0	0	0	0.222	0.0560639856706028	1.08109416014385
TCGA-BC-A110-01A-11R-A131-07	0.0467541533818528	0	0.00534794323810618	0.0817794098310776	0	0.241906686419642	0.00955829482423956	0.0026226686103693	0	0	0	0.0332327411731935	0.212489468758663	0.0340898431841168	0.0567501664768921	0.206203768598378	0.00342480260944386	0	0.0591689798509561	0	0	0.00667107304306827	0.118	0.0902800698302297	1.04383096633228
