gene	conMean	treatMean	logFC	pValue	fdr
ALDH18A1	4.13085678	5.00876529826203	0.877908518262032	4.28160964077254e-15	1.34397505177483e-14
RPP40	3.3661674	4.24243299315508	0.87626559315508	6.08492437719e-21	3.86399259696041e-20
TSNAX	4.42049934	5.36461944740642	0.944120107406417	1.29490441450341e-24	1.9126907513894e-23
AQP8	1.77818606	2.38966207569519	0.611476015695187	7.12906946272704e-08	1.26600463538938e-07
CENPB	4.06225362	4.87051880179144	0.808265181791444	1.58641931211171e-24	2.29718717768569e-23
IKBKG	3.4560066	4.10580123002674	0.649794630026738	9.69612008849067e-15	2.93811437772784e-14
IFT20	4.96877606	5.58583026639037	0.617054206390375	1.86186679968845e-19	9.43538120576482e-19
TMEM126B	4.92454662	5.62116099518717	0.696614375187166	2.57700240673268e-18	1.12798128140088e-17
MRPS7	4.46620064	5.29818469195187	0.831984051951872	4.61831254022208e-22	3.55654356301496e-21
C17orf80	2.40495574	3.07795394229947	0.672998202299465	2.25478111529292e-23	2.34864169709698e-22
PNO1	3.7381953	4.4082725640107	0.670077264010695	4.68143239051503e-17	1.79631156843698e-16
CALR	7.4776425	8.41465353454545	0.937011034545455	1.04866501488626e-19	5.47126879887202e-19
SEPT8	3.03029688	3.85928543109626	0.828988551096257	2.92507387783088e-22	2.32557853851307e-21
PSPC1	3.11763794	3.75561658820856	0.637978648208556	5.30941958352338e-19	2.52683745588696e-18
TCOF1	2.59283146	3.44485024390374	0.852018783903743	3.20546424616711e-27	1.79201681559456e-25
BCCIP	3.99619352	4.59421384355615	0.59802032355615	1.2960246766452e-18	5.88575114077483e-18
KIFAP3	3.44700318	4.29487941227273	0.847876232272727	3.72902950564369e-20	2.07290859807116e-19
ERH	7.00075866	7.70124079791444	0.700482137914439	6.66681116072952e-20	3.56680454165499e-19
COPA	4.8793732	5.75633921786096	0.876966017860963	4.54365064038501e-21	2.94671129188339e-20
RPS24	9.21295796	9.8523949684492	0.639437008449198	1.03226177985974e-11	2.43016212726575e-11
VNN2	2.96678564	3.75278118676471	0.785995546764706	0.00289015767197965	0.00366318879560859
CCL20	3.05147258	4.82086119203209	1.76938861203209	9.82948745530202e-08	1.73093825144902e-07
FKBP4	4.93779126	5.53697593561497	0.599184675614973	9.54561498963814e-14	2.65479903033607e-13
BET1	4.2950269	4.88188777414438	0.586860874144385	7.54046955492838e-16	2.55191446661618e-15
DNAJC12	6.33859266	4.93362385713904	-1.40496880286096	3.80523853558875e-11	8.63387412916913e-11
UPF3A	3.30518882	3.93163531708556	0.626446497085561	6.45704121826739e-22	4.87062724858718e-21
ARF5	5.3324907	5.97895254254011	0.646461842540107	2.87248828002308e-18	1.25055941663957e-17
S100A8	3.85907844	2.79982357058824	-1.05925486941176	4.04272265764316e-13	1.06214661614997e-12
TRAF2	2.63852918	3.66369526	1.02516608	3.24867399963272e-27	1.79347108992224e-25
CD34	2.32914974	3.63531192721925	1.30616218721925	9.90380708651295e-29	3.49921311980676e-26
NME3	4.06731092	4.94617371973262	0.87886279973262	6.38034406105318e-22	4.82100762115336e-21
NAT8B	2.10894326	2.79800659938503	0.689063339385027	6.4514208184998e-07	1.06994742939934e-06
CD248	2.75632262	3.53622210176471	0.779899481764706	1.36108393839369e-15	4.48098586901821e-15
SRC	2.53555344	3.24527391909091	0.709720479090909	2.1568124451258e-10	4.62967784393589e-10
ETS2	7.40986994	6.28378984508021	-1.12608009491979	5.51736730082638e-16	1.89408882115039e-15
ARHGEF3	2.639072	3.25265534681818	0.613583346818182	8.72704763729779e-09	1.6602630148665e-08
PIGT	5.15314798	6.27691393572193	1.12376595572193	2.0042381954791e-27	1.31136562819755e-25
ACTL6A	3.29082534	4.33041402433155	1.03958868433155	3.85910304389114e-20	2.1358055881385e-19
SMURF1	2.68536582	3.27510985986631	0.58974403986631	1.74023668645653e-17	7.00615799975867e-17
NDUFB6	5.2482697	5.89723421532086	0.648964515320856	3.91040673529493e-16	1.36147507658101e-15
COPS7B	3.03743234	3.8148468602139	0.777414520213904	1.42492581862625e-25	3.00390686298942e-24
SHC1	4.98692318	6.1926790155615	1.2057558355615	5.36839866452177e-26	1.3824800409248e-24
RALY	4.01517662	5.03599264973262	1.02081602973262	6.59144759403033e-27	2.74633285839952e-25
CASP3	3.7313492	4.39869816387701	0.667348963877006	1.97601890326197e-17	7.90497054914537e-17
CIZ1	3.28680602	4.07426492302139	0.78745890302139	2.63112155408932e-24	3.51599042167488e-23
ETFDH	6.47711956	4.96347242473262	-1.51364713526738	8.19759489073666e-22	6.08481980419134e-21
ARFRP1	2.9730838	3.72096040743316	0.747876607433155	7.78142622264405e-25	1.22738103258241e-23
HMGCS2	10.88437706	9.85011627010695	-1.03426078989305	5.83176838601422e-10	1.20524122961309e-09
SETD5	4.76891614	5.37373897911765	0.604822839117647	4.9718621429781e-12	1.19565636561191e-11
UBE2E1	4.56679984	5.32835519975936	0.761555359759359	1.32473505435729e-18	5.99763441062939e-18
PPP2R5D	3.56709948	4.3136012290107	0.746501749010695	1.69131441662856e-21	1.18566509857778e-20
NVL	2.54626932	3.57292710697861	1.02665778697861	5.04731529759611e-28	5.50406617576129e-26
CEBPG	4.60065686	5.47118212601604	0.870525266016043	7.25002241003891e-15	2.22204885315315e-14
SDCBP	7.07733524	7.6851765284492	0.607841288449197	1.44399791434886e-10	3.13617742253344e-10
PDAP1	4.14959088	5.01956487716578	0.869973997165776	5.32612244298958e-27	2.43759790357135e-25
TFPT	3.23925556	3.9325682455615	0.693312685561497	7.30036997294272e-20	3.87525047902663e-19
C6orf106	4.80037734	5.42745657286096	0.627079232860963	2.82902044172367e-17	1.11358010524711e-16
GNAZ	1.9162389	3.07491420275401	1.15867530275401	4.49582051159852e-19	2.16766280452782e-18
TIMM13	5.35717142	6.26036949545455	0.903198075454545	5.81701617136153e-20	3.14646073739353e-19
PREB	5.08160292	5.97549425780749	0.893891337807487	3.1463923325569e-23	3.15102987227609e-22
RAD21	5.03945704	6.13672735409091	1.09727031409091	1.52206124251904e-20	9.04126896783503e-20
NUP155	2.3615377	3.30012958681818	0.938591886818182	4.81320540009252e-24	5.97123821481106e-23
PDPK1	3.29438056	4.15016330657754	0.85578274657754	2.73100276908054e-14	7.98244455965864e-14
POMGNT1	4.03206214	4.73256184692513	0.700499706925134	1.83055410886656e-20	1.07223371642031e-19
POLR3F	2.29730754	2.99052402462567	0.693216484625669	2.93734735931418e-25	5.5439293215432e-24
RPS7	8.08111704	8.93348369237968	0.852366652379679	3.0139566197117e-21	2.02913710532877e-20
CD46	5.36342676	6.22671077727273	0.863284017272727	1.83490029914426e-17	7.3671247010642e-17
AMZ2	4.2816739	5.00713047139037	0.725456571390374	3.67643805525862e-22	2.87634874597869e-21
NFU1	4.47704836	5.08589170393048	0.608843343930481	4.58525834299464e-15	1.43419217222633e-14
PSMA3	6.26857398	6.86871263414439	0.600138654144385	1.46568530922944e-16	5.34312766670394e-16
AR	4.73924622	3.88583238938503	-0.853413830614973	6.32820609582447e-09	1.21621071463049e-08
HIST1H2AE	2.35308568	3.16114989264706	0.808064212647059	3.0125667932991e-10	6.3752210486291e-10
CPSF4	3.7454073	4.66193327363636	0.916525973636364	1.49056063383397e-27	1.10639681333239e-25
EZH1	2.72022026	3.35969558941176	0.639475329411765	7.55397022340988e-24	8.89656253111726e-23
BRD9	2.94806378	3.74993848695187	0.801874706951871	7.6363728348211e-26	1.8429530396168e-24
IL13RA2	3.36317606	2.29762738566845	-1.06554867433155	5.41350855168479e-21	3.47258685817224e-20
GTF2A2	4.42961538	5.15021009882353	0.72059471882353	2.11172220887321e-22	1.72871568776432e-21
P4HB	8.46364082	9.371127376123	0.907486556122995	1.36326651317936e-17	5.56971929274435e-17
ANXA2P2	4.03470306	4.97469967066845	0.939996610668449	9.6348956614461e-14	2.67878606791166e-13
GIT1	3.23505722	4.15720468957219	0.922147469572193	2.4847268054519e-27	1.51362702569356e-25
GOT1	8.93519888	8.22638217604278	-0.708816703957218	1.04711489052092e-06	1.71027474629647e-06
ASS1	11.14582322	9.58611626991979	-1.55970695008021	1.11155358161325e-18	5.08986665961111e-18
MEF2D	3.14236468	3.8677889355615	0.725424255561497	5.46942365950768e-23	5.16147640859309e-22
ERCC2	2.93034196	3.61303957427807	0.682697614278075	6.75024326695572e-24	8.07925457683196e-23
UBAP2L	3.73846064	4.92614381735294	1.18768317735294	1.90253167210326e-26	6.0668094800318e-25
HTRA2	3.76456354	4.35160484368984	0.58704130368984	9.23454582663483e-22	6.78044416348009e-21
SF3A2	3.69531832	4.90782567508021	1.21250735508021	1.03010793151139e-25	2.31525276311453e-24
NOL12	1.92637916	2.52823149871658	0.601852338716578	2.99781759008395e-27	1.70836921117494e-25
GMNN	3.64224318	5.99884068074866	2.35659750074866	2.96677675538593e-28	4.48849311940884e-26
IER3IP1	3.2269429	3.93109395625668	0.704151056256685	2.74735462038342e-23	2.79256425337707e-22
RAC3	2.72645726	3.49706534652406	0.770608086524064	2.60928425865995e-12	6.4289561664556e-12
PTGES2	4.20084142	4.9991275105615	0.798286090561498	8.10046544848932e-22	6.02284606957123e-21
DDX50	4.18263746	4.79120539935829	0.608567939358289	2.43626628595276e-14	7.14934887170124e-14
ARPC3	6.34280968	7.32606313481283	0.983253454812834	1.57928909003696e-22	1.34262372784374e-21
TIPRL	4.68600046	5.66138118973262	0.97538072973262	1.5401041323535e-25	3.18588754123617e-24
MTTP	7.5629943	6.62618954850267	-0.936804751497326	1.26128960247184e-07	2.20395075343892e-07
HGFAC	7.40937874	4.93548779868984	-2.47389094131016	1.39860032516134e-14	4.17782775520802e-14
GLYAT	7.78491868	5.29452403454545	-2.49039464545455	1.24043491065312e-18	5.64781524010258e-18
MCC	3.55306278	2.87015069235294	-0.682912087647058	8.08994651619498e-16	2.72846497050593e-15
RASSF4	2.99564104	3.7882996586631	0.792658618663101	1.51164261545607e-16	5.50839076828526e-16
OGDH	4.8014812	5.4393463468984	0.637865146898396	4.589881879573e-13	1.19983505896029e-12
MAD2L1	1.69062096	2.84999267946524	1.15937171946524	2.45248097433736e-25	4.75060623822849e-24
NEU1	4.15497094	5.81841321965241	1.66344227965241	3.40057552069175e-28	4.69332555847972e-26
SHARPIN	4.3840842	5.53967030401069	1.15558610401069	9.6903389061077e-27	3.70540101981166e-25
CFHR4	7.68412912	6.42682781171123	-1.25730130828877	5.34422686943436e-06	8.25852286347273e-06
DNAJC9	2.9770642	3.83203210171123	0.85496790171123	3.03487043771143e-20	1.72281558973683e-19
GGPS1	3.42025156	4.3658326009893	0.945581040989305	4.935516905632e-24	6.09726165418846e-23
BFAR	4.27710194	4.90845623903743	0.631354299037434	5.62187533805293e-20	3.0483747612659e-19
IRF3	4.26087624	5.23688336887701	0.976007128877005	9.33931367673371e-24	1.06857717236514e-22
HAX1	6.07402514	7.06725031106952	0.993225171069519	1.96922571813049e-25	3.95322062914696e-24
MPPED1	3.47142	2.8037482747861	-0.667671725213904	3.26063268783525e-10	6.87887666584676e-10
BTBD3	3.37340712	4.0806659742246	0.707258854224599	4.21661607936228e-12	1.02014160035626e-11
MAPK3	3.37977048	4.31161019649733	0.931839716497326	5.73088502311282e-26	1.46303200604496e-24
PELP1	3.67404868	4.3491006640107	0.675051984010695	5.1913547758345e-20	2.83057016882384e-19
PPIB	8.08082976	9.0953488736631	1.0145191136631	2.53336493551371e-24	3.42683192578753e-23
UBA52	8.13469808	8.83941332697861	0.70471524697861	1.9419377517221e-18	8.5980632385771e-18
SLC7A2	5.00126406	3.77489880358289	-1.22636525641711	2.68388951136028e-17	1.05739500686197e-16
TTR	12.01978464	10.4147120057487	-1.60507263425134	5.20958051070807e-13	1.35341837209072e-12
MFSD5	3.18599978	4.26661192045455	1.08061214045455	8.69859697468355e-26	2.03266420839629e-24
RNPS1	4.34478886	4.99773694652406	0.652948086524065	3.15900911636444e-21	2.12194125664236e-20
CLN6	3.06611622	4.0105597463369	0.944443526336899	1.27993510169513e-26	4.52226670130923e-25
PHYH	8.87402802	8.28403550858289	-0.589992511417114	1.71611262192965e-06	2.75407390797685e-06
MSH6	3.27020786	3.89810184280749	0.627893982807486	5.55827752885221e-20	3.01759467807938e-19
ODAM	1.84524386	2.47647445812834	0.631230598128342	1.96575205248079e-06	3.14271273838241e-06
MRPL13	4.31165606	5.46760143318182	1.15594537318182	2.28992230184927e-24	3.14082044910475e-23
CANT1	3.90456222	4.93435283954546	1.02979061954546	6.59101515742832e-25	1.08011942273774e-23
PNMA1	3.03110308	4.02383980018717	0.992736720187166	1.63080445401598e-14	4.84686936148154e-14
TBC1D22A	3.4439861	4.07648677537433	0.632500675374332	1.27279919083541e-21	9.12551562715031e-21
CDC37	4.64722974	5.74018382385027	1.09295408385027	9.67683981031971e-28	8.5475526044554e-26
PSMD11	4.25749318	4.91616072355615	0.65866754355615	5.95625711388645e-24	7.24677948856185e-23
TRAIP	1.7813	2.4338172878877	0.652517287887701	4.5269169618903e-28	5.19667636897621e-26
DNAJB6	3.35413716	4.13278538874332	0.778648228743316	2.67946443898196e-26	7.91562186940724e-25
SOX13	3.50804608	4.41324343050802	0.905197350508022	5.60510081575443e-23	5.26700590484669e-22
CYP17A1	2.376044	3.68242572946524	1.30638172946524	2.78014307197681e-05	4.09419869202587e-05
MDC1	3.17773728	3.87415802836898	0.696420748368984	5.55827752885221e-20	3.01759467807938e-19
DYNLL1	6.48911874	7.64350065951872	1.15438191951872	7.78142622264405e-25	1.22738103258241e-23
SNRPG	6.22737108	7.04122014109626	0.813849061096256	1.0633301027028e-20	6.48198398700748e-20
RFC1	3.64026076	4.41971644756685	0.779455687566845	1.74807687057047e-20	1.02801351516305e-19
GBA3	6.97465366	4.42675081836898	-2.54790284163102	2.15067625508183e-20	1.24734424790272e-19
CTSO	6.50513976	5.83140163176471	-0.673738128235294	1.42745942745472e-06	2.30591607950028e-06
SAMD4B	2.73475274	3.49152150831551	0.756768768315508	4.66090836483238e-27	2.21343030035293e-25
PXMP2	7.3911416	6.63047432270054	-0.760667277299465	8.05539112642434e-09	1.53579257111388e-08
KCTD17	2.50751884	3.26110642144385	0.75358758144385	5.7414661854171e-10	1.18796839577862e-09
SEPHS1	4.17979164	4.8199671863369	0.640175546336898	1.74807687057047e-20	1.02801351516305e-19
TCERG1	3.93673074	4.79069278973262	0.85396204973262	2.49676489008559e-21	1.6977616839204e-20
SERPINH1	4.02463522	5.21851883451872	1.19388361451872	1.74807687057047e-20	1.02801351516305e-19
NR3C2	3.48387284	2.86523768104278	-0.618635158957219	1.29896494944681e-11	3.04182327636895e-11
CUL7	2.95731706	4.01955337435829	1.06223631435829	6.76924611727094e-27	2.79405378289038e-25
FZD6	2.2381517	3.03137306	0.79322136	7.538036192322e-10	1.545218697767e-09
PPA1	6.68845908	7.29882932409091	0.610370244090909	1.14227038723369e-10	2.50239938750873e-10
SIN3B	2.72989254	3.32183174085562	0.591939200855615	3.46195100855557e-22	2.7205883682003e-21
SLC4A2	4.15852686	5.0308006392246	0.872273779224598	4.2060351999282e-19	2.04131367697614e-18
SLC16A2	6.13827516	5.23199278697861	-0.906282373021391	1.28970464421361e-10	2.81144154055746e-10
BBOX1	5.52760396	3.66510303911765	-1.86250092088235	4.38654945001946e-13	1.1480532937447e-12
UBE2N	4.37038114	5.00849144962567	0.638110309625668	6.51710909049961e-20	3.49305974492616e-19
HLA-F	5.21823788	6.02241853240642	0.804180652406417	1.95253776702242e-08	3.62403153942194e-08
SLC39A7	4.33248282	5.40622583125668	1.07374301125668	1.07105883098637e-25	2.38905622578349e-24
GTF3C3	2.97506332	3.69947649483957	0.724413174839572	1.10379260370325e-21	7.97203603312413e-21
DPM1	6.05118542	6.66209209858289	0.610906678582888	5.40701885313244e-16	1.85765062348187e-15
RGS5	3.63022422	4.9943512557754	1.3641270357754	1.82055346729055e-19	9.25788645744239e-19
OLFML2A	1.96237458	2.77383287497326	0.811458294973262	5.51030835056401e-25	9.27096260200608e-24
SERPINA7	8.26998896	7.42725139393048	-0.842737566069518	0.00988484260548513	0.0119656120926678
DDX46	4.52820786	5.15890116336898	0.630693303368984	2.65575740331711e-17	1.04724576533482e-16
MKI67	1.90599834	3.03188567149733	1.12588733149733	1.44175870748454e-26	4.93606769891897e-25
PMF1	4.4708201	5.44243751385027	0.971617413850267	2.50072688280854e-22	2.02094424115717e-21
GTPBP4	3.63147048	4.54057119871658	0.909100718716577	2.12609440070831e-20	1.23470031830746e-19
NDUFA8	5.71557138	6.54948338350267	0.833912003502673	7.90960998844633e-22	5.90579755096758e-21
RPL39L	2.43270596	3.25999666860963	0.827290708609626	1.20704055674642e-05	1.82377510053731e-05
DNTTIP2	4.55974966	5.1819200581016	0.622170398101604	7.24315782576596e-16	2.4578875557046e-15
RSRC1	2.71508086	3.46591754836898	0.750836688368984	4.21628862765836e-17	1.63129555182244e-16
ADA	2.47490914	3.11195690032086	0.637047760320856	1.18713649554624e-17	4.88628921955263e-17
TTC13	2.87520086	4.21206181363636	1.33686095363636	8.3940316748337e-29	3.49921311980676e-26
BLZF1	2.56519024	3.22873073673797	0.663540496737968	3.06983835532832e-20	1.74042889554654e-19
UBE2O	2.9071094	3.74260417860963	0.835494778609626	1.02146147368382e-27	8.67554730485498e-26
TMEM39A	3.11614506	3.76072094585561	0.644575885855615	1.9552220696576e-17	7.82531787099482e-17
CCT2	5.18547654	6.20580196171123	1.02032542171123	2.0612775571158e-22	1.69843886772424e-21
SOCS2	5.11600642	3.57618387957219	-1.53982254042781	1.16824687746001e-16	4.30861155265314e-16
GYS2	8.01833718	5.32788135644385	-2.69045582355615	4.33583791492767e-21	2.8285418244133e-20
IRF8	5.13100308	4.23703279467914	-0.893970285320856	1.13161806763792e-14	3.39985795627406e-14
UNG	4.37576324	5.06267698096257	0.686913740962567	3.95877305780021e-15	1.24796011490183e-14
TOB2	4.1379929	4.79304919919786	0.65505629919786	5.07022703122228e-13	1.3191550918052e-12
BARD1	2.2229501	2.86529437320856	0.642344273208556	2.17328660118175e-17	8.64324202982368e-17
ID2	9.17774784	8.15257156379679	-1.02517627620321	1.1425841282555e-14	3.43163740390372e-14
WDR70	3.56406924	4.24183272339572	0.677763483395721	3.97059890170303e-27	2.00413143421388e-25
ATRN	5.47165616	6.10444642459893	0.63279026459893	2.59075818875296e-10	5.51292871145625e-10
DUSP5	4.96148242	3.8877314973262	-1.0737509226738	1.17989147763284e-10	2.58353530538693e-10
TUSC2	3.86831484	4.56910254695187	0.700787706951871	1.16972393701502e-24	1.75717936526358e-23
MRPL42	3.28004346	4.05608887459893	0.77604541459893	1.38769696185232e-20	8.32712450002822e-20
DDX56	4.41905026	5.17962842596257	0.760578165962567	2.43920751953745e-24	3.31469538770374e-23
WWC3	3.37465064	3.99033666299465	0.615686022994653	1.13161806763792e-14	3.39985795627406e-14
A2M	10.86573298	10.020803834385	-0.844929145614975	3.86742663910922e-06	6.03444259022288e-06
ZNF205	2.73059182	3.50867823034759	0.778086410347594	5.65320346531202e-25	9.439460531021e-24
YIPF3	4.6605272	5.71418960628342	1.05366240628342	5.69320797064087e-27	2.52704050274728e-25
KMO	6.07188666	4.31024430954545	-1.76164235045455	8.61859826607494e-18	3.59943633495224e-17
AACS	2.52392056	3.20542967590909	0.681509115909091	1.45414973401216e-19	7.48514254110106e-19
VPS39	3.70933796	4.40907387772727	0.699735917727272	2.11172220887321e-22	1.72871568776432e-21
APH1A	5.67373742	6.64823566160428	0.974498241604278	1.00366154576489e-21	7.32067913603738e-21
USP22	3.56915426	4.34738126799465	0.778227007994653	2.17817211943004e-19	1.09441378446675e-18
RPLP0	9.2445629	10.0738146651872	0.829251765187166	7.81425672599763e-20	4.13560992574818e-19
ADK	5.92641636	5.24161713786096	-0.684799222139038	1.0500236465583e-11	2.47066032766368e-11
TSN	4.40237992	5.0810895307754	0.678709610775401	1.77323142359418e-21	1.24112148689441e-20
GAB2	2.97004606	3.58715178064171	0.617105720641711	6.5147611322341e-15	2.00504826066285e-14
DCTN3	4.80397194	5.43271428163102	0.628742341631016	1.23221238131104e-17	5.06474265431383e-17
SH3BGRL3	5.65800358	6.25728249419786	0.599278914197861	1.75478838710122e-08	3.26660607444996e-08
RPL35	8.17823844	8.83697073631016	0.658732296310161	1.25880235759232e-10	2.74814662002298e-10
SMG5	3.7664203	5.18480988131016	1.41838958131016	2.80351710287367e-27	1.63996467348895e-25
VSIG4	4.63499436	3.38479369216578	-1.25020066783422	2.4936318611714e-13	6.6847496903572e-13
GPAA1	5.1013232	6.6558221176738	1.5544989176738	1.39685180756496e-28	4.19443050011291e-26
FNDC4	5.95464038	5.21865343729946	-0.735986942700535	2.50056302384947e-06	3.96899787774706e-06
CD2BP2	3.81308658	4.65109911109626	0.838012531096257	6.65278886530022e-23	6.12125875491634e-22
PIP5K1C	3.05730046	3.83342443548128	0.776123975481283	3.87866903986638e-23	3.7648663328725e-22
MT1F	9.70579326	5.70474546991979	-4.00104779008021	3.38770837918867e-23	3.35466682885353e-22
AP2B1	3.99802378	4.6613292284492	0.663305448449198	1.42110615664235e-16	5.19992985982679e-16
PUS1	3.37305934	4.22201937831551	0.848960038315508	3.47215046560763e-23	3.41911985091552e-22
PGS1	3.00290412	3.76179849347594	0.758894373475936	3.0997525082941e-24	4.062331440024e-23
ADSS	3.89840234	4.76438382382353	0.865981483823529	2.46681539956605e-17	9.76226721521815e-17
CDC25B	4.10657604	5.19769737419786	1.09112133419786	1.2926649722782e-17	5.29842677500387e-17
BPNT1	2.91054144	3.50961549585561	0.599074055855615	3.38961750046669e-21	2.254563084824e-20
ARFGEF1	3.56187634	4.14865166064171	0.586775320641711	1.30754542149556e-14	3.90979983346997e-14
SLC1A1	5.59808784	4.44682046272727	-1.15126737727273	3.06150708610229e-09	6.00806311742758e-09
USP5	3.90309748	4.61426135868984	0.71116387868984	2.08634898881769e-22	1.71429959239318e-21
UBE2M	4.32257522	5.37602449235294	1.05344927235294	2.34910651352152e-26	7.17981239928567e-25
MCRS1	3.77226	4.77651992013369	1.00425992013369	4.28704420045739e-28	5.18732348255344e-26
LANCL1	3.90716782	4.60162896082888	0.694461140828877	1.02253134955587e-17	4.24038469982488e-17
ZNF692	2.96060072	4.3178647181016	1.3572639981016	1.37779376679099e-28	4.19443050011291e-26
SBF1	2.63563056	3.47276179665775	0.837131236657754	7.54114813926649e-22	5.64021689366138e-21
CENPF	1.76929868	2.89281884491979	1.12352016491979	4.05978453731444e-28	5.12286811687121e-26
SERPINA10	8.19471072	7.33511063657754	-0.85960008342246	3.61355296836094e-10	7.5942215963674e-10
ALDH1B1	6.17179168	5.28330325096257	-0.888488429037433	5.75254488618535e-11	1.28965048171764e-10
YY1AP1	4.38011486	5.40547552029412	1.02536066029412	1.04476543366115e-23	1.18312988147807e-22
POGK	3.83809354	4.86890508398396	1.03081154398396	6.08765370813934e-20	3.28681205403391e-19
SMYD5	2.94596246	3.81269944454545	0.866736984545454	1.30697900563066e-23	1.44487428745127e-22
NIF3L1	4.31807058	5.09338951652406	0.775318936524065	7.46018229628248e-24	8.80959762340416e-23
YWHAZ	5.77269136	6.91768363719251	1.14499227719251	1.21749761493482e-16	4.48463571005807e-16
SNRPA	4.71256608	5.79499037291444	1.08242429291444	6.67976031367483e-27	2.77006210566619e-25
PIAS3	2.26200424	3.00768695042781	0.745682710427808	9.91794829821208e-22	7.24010225769482e-21
MTR	3.32398454	4.17011822144385	0.84613368144385	2.76671510487807e-16	9.7753578085552e-16
MRPS12	3.59131478	4.40936064227273	0.818045862272727	2.22707951022617e-23	2.32252577495015e-22
NADSYN1	3.0831994	3.7378254615508	0.654626061550802	1.06513529073052e-21	7.73076419311642e-21
SMAD2	2.86933916	3.50127585299465	0.631936692994652	5.268954673748e-22	4.02601008937855e-21
MDH2	6.47009856	7.05833391631016	0.58823535631016	6.88771786680676e-16	2.34177105148207e-15
PRKAG1	4.67735814	5.40586563350267	0.728507493502674	1.99260841382997e-24	2.78052292564931e-23
MFAP1	4.24054442	5.04039521807487	0.799850798074866	1.07572802885986e-20	6.55303839925458e-20
ABCG2	5.04290662	4.33856071553476	-0.70434590446524	1.75859982306604e-06	2.82020919338096e-06
MASP1	4.78698332	3.81336305040107	-0.973620269598931	8.75132502989828e-20	4.60944865766795e-19
SQSTM1	4.82407226	5.95073780497326	1.12666554497326	9.02019222791956e-17	3.35192923639939e-16
IQSEC1	4.636665	5.48526301136364	0.848598011363636	1.38405315493111e-18	6.25337162020793e-18
MGAT4B	5.70399802	6.60585494197861	0.901856921978609	2.2339302908063e-13	6.00679033750138e-13
DYNLRB1	5.93187184	6.94458039609626	1.01270855609626	1.01680552929944e-25	2.2970443069826e-24
COPB2	4.37760014	5.10122190433155	0.723621764331551	2.12813775565327e-15	6.86553717884782e-15
STAU2	3.14533012	3.89244145796791	0.747111337967914	1.70362491513869e-18	7.60006003809093e-18
BHLHE40	6.38850946	5.68432216368984	-0.704187296310161	9.01236092505395e-07	1.47911899017097e-06
HMGB3	3.97598624	4.72400707117647	0.74802083117647	2.16669475322821e-09	4.29690497423996e-09
SSR3	4.09542146	5.07394012719251	0.978518667192514	1.52028638500227e-25	3.152274563081e-24
ACSL5	6.9550818	6.3660772142246	-0.589004585775402	0.000220460865645533	0.000302945056976819
TPR	2.70202462	3.74338451914439	1.04135989914439	9.79930144551287e-20	5.13083756183848e-19
ACSM3	5.51892324	3.7261554128877	-1.7927678271123	3.51110773365074e-21	2.33009876869549e-20
NFRKB	2.90428066	3.55249097181818	0.648210311818182	6.18194171985072e-23	5.74186027459952e-22
UXT	6.33308402	6.92478388096257	0.591699860962566	4.63272824815922e-17	1.78071752027808e-16
SMARCC1	3.5369594	4.29081993112299	0.753860531122994	2.8804555470691e-19	1.4214002149308e-18
DDX27	4.17350094	4.99415615497326	0.820655214973262	6.49202315553594e-23	5.99206275160386e-22
MYH4	1.98158998	2.71392196414438	0.732331984144385	0.000816153187585273	0.00107904222510713
HIST1H4H	1.68995066	2.53280450299465	0.842853842994652	7.45692762611729e-18	3.13951581132002e-17
SCGN	2.6080034	3.40327454828877	0.79527114828877	0.00418750730893516	0.00523098265865101
PLEKHM2	3.1881741	3.89841627842246	0.71024217842246	6.19922936420502e-19	2.92822422320978e-18
FTH1	7.5575964	8.42450926580214	0.86691286580214	8.92718692746814e-17	3.32016177390847e-16
TNFRSF21	3.46675352	4.06399594312834	0.597242423128342	0.000119117458617289	0.000167169448993726
HPR	8.5282747	7.52271213219251	-1.00556256780749	0.00150699430080772	0.00195065660302383
TCIRG1	4.99403702	5.99154382644385	0.99750680644385	3.06362372903762e-16	1.07641163081103e-15
GAS2L1	3.08053112	3.69525797270053	0.614726852700535	3.13277171712605e-18	1.35712469727192e-17
RHOA	7.52386656	8.48520087419786	0.961334314197861	3.06979917431159e-23	3.08131092121526e-22
TUG1	5.4971438	6.40774674644385	0.91060294644385	2.66390477977725e-19	1.32192533257149e-18
COMMD9	3.88493692	4.49666093144385	0.61172401144385	1.01975933889319e-22	9.05279823160156e-22
CXorf36	1.93410648	2.69946945799465	0.765362977994652	1.92925106386607e-29	1.48077593626758e-26
PDE6D	3.13207664	3.80567366457219	0.673597024572192	5.60510081575443e-23	5.26700590484669e-22
NCAPD2	2.32327516	3.35720821053476	1.03393305053476	4.63539302016799e-24	5.78311109422936e-23
TDO2	9.64456514	7.51024321304813	-2.13432192695187	2.04549384183387e-15	6.61583562977612e-15
PCNA	5.3288173	6.84325799887701	1.51444069887701	3.47211813077776e-25	6.25902437737958e-24
PPP1R11	6.0207815	6.78732087368984	0.76653937368984	1.89393438790831e-22	1.5782190989051e-21
FAH	7.12221048	6.45815434061497	-0.664056139385027	1.14927564850924e-08	2.16774542030368e-08
SCARA3	2.39707984	3.21429918219251	0.817219342192514	8.33631884668655e-10	1.70490169883728e-09
