id	TCGA-DD-A11B-11A	TCGA-DD-A39Z-11A	TCGA-BC-A112-11A	TCGA-DD-A115-11A	TCGA-FV-A2QR-11A	TCGA-DD-A1EI-11A	TCGA-DD-A39W-11A	TCGA-BC-A10Q-11A	TCGA-DD-A1E9-11A	TCGA-BD-A3EP-11A	TCGA-BC-A10U-11A	TCGA-G3-A25X-11A	TCGA-DD-A1EC-11A	TCGA-EP-A12J-11A	TCGA-BC-A10T-11A	TCGA-DD-A39V-11A	TCGA-FV-A23B-11A	TCGA-BC-A10X-11A	TCGA-DD-A1EL-11A	TCGA-BC-A10S-11A	TCGA-DD-A113-11A	TCGA-BC-A216-11A	TCGA-DD-A3A2-11A	TCGA-DD-A119-11A	TCGA-DD-A1EE-11A	TCGA-DD-A114-11A	TCGA-G3-A25W-11A	TCGA-DD-A3A1-11A	TCGA-DD-A1EH-11A	TCGA-DD-A11C-11A	TCGA-ES-A2HT-11A	TCGA-EP-A26S-11A	TCGA-BC-A10Y-11A	TCGA-ES-A2HS-11A	TCGA-DD-A11D-11A	TCGA-DD-A1EB-11A	TCGA-DD-A116-11A	TCGA-DD-A1EJ-11A	TCGA-DD-A3A3-11A	TCGA-DD-A118-11A	TCGA-DD-A1EF-11A	TCGA-DD-A11A-11A	TCGA-BC-A10Z-11A	TCGA-DD-A1ED-11A	TCGA-BC-A110-11A	TCGA-DD-A1EG-11A	TCGA-BC-A10R-11A	TCGA-DD-A39X-11A	TCGA-BD-A2L6-11A	TCGA-BC-A10W-11A
SEC11A	0.0905553267343669	0.102263037730725	0.0920192574040707	0.100543659968374	0.0992378207823332	0.0923674633921379	0.105648134284107	0.102581605098016	0.0922843421847247	0.0837481814893049	0.0868777942692283	0.101216365638044	0.0918521099032875	0.0916892636039517	0.0970133085120888	0.0968876228514058	0.0965518062711956	0.0939328134135043	0.0942406883190214	0.0902942225385036	0.102581605098016	0.0918941900650243	0.116537592719037	0.0924093827338484	0.0946968668599893	0.0891749231858166	0.0868172211320531	0.106437303692899	0.103397673080661	0.0884825960395388	0.0972627871073026	0.0973033739702612	0.0917509216770876	0.0974069588547573	0.0914451765525003	0.0846138098643732	0.097387571076388	0.0888899908408071	0.100020472174787	0.0925099991845893	0.0845348768857452	0.0929136528206676	0.0933057337673693	0.0951749715091889	0.0950079261364841	0.113795788650999	0.0893361716379976	0.0984479693137237	0.0871698293285738	0.0928322126030523
IRF3	0.728906325571464	0.760820513093923	0.729904188748907	0.77080595276002	0.762889248813725	0.724039725329863	0.754494802781957	0.721966834029824	0.746188056387154	0.771018636733573	0.77877868829469	0.787086049134837	0.752738178804934	0.767496784601873	0.689312103507789	0.765072411647472	0.755011492783735	0.733720284708133	0.779205337349101	0.761469314139458	0.734220996981999	0.78617117702559	0.76930299107102	0.767880813791824	0.763451055732853	0.783923883306721	0.776097237269472	0.754726475634784	0.770350526804397	0.751283639885795	0.759201226402857	0.724798501118981	0.747811908500541	0.771837345758774	0.779319128041521	0.768649072670182	0.766005522566665	0.777736356484077	0.756446364030104	0.76234664175041	0.782733638353703	0.803671548300092	0.680388018017941	0.778291371828696	0.749122054125676	0.708637640156598	0.783055826928093	0.733998005185555	0.786986870244628	0.761524375901104
GNB5	0.37610601091736	0.338003157427039	0.383050169867007	0.390581924305119	0.328711631723149	0.396367451599292	0.392573152387296	0.379608319985356	0.389686913038615	0.37733021831028	0.3924000660672	0.33081003863058	0.375772981605863	0.365467045235775	0.398167480742333	0.331730531879585	0.351171129516341	0.388107346626437	0.394584429548575	0.377626441116062	0.402361546925462	0.379942440966917	0.37019793139023	0.387259581043689	0.384237514170451	0.347072409999786	0.389037926876768	0.361733173326634	0.394543363068338	0.386757550157734	0.338894061105339	0.373919798090398	0.394034734285383	0.361691553526525	0.366211134812811	0.380144706040007	0.381819705408583	0.382835609467346	0.399121925248768	0.395644660759648	0.332545162813594	0.378909610439199	0.393003248283976	0.402625245484228	0.399034454115366	0.330848725712343	0.38608226219265	0.341948474504171	0.332814730020763	0.38608226219265
NPEPL1	0.516170255725566	0.532301595782157	0.507838626145592	0.510974619896359	0.533397852283662	0.547336091870299	0.523300327205349	0.533095810708659	0.537927729887472	0.533044628401987	0.503212049784307	0.504838796426879	0.502736261108933	0.50302612638262	0.522902046528546	0.516410642627012	0.507936381395592	0.52990136333352	0.538578639445898	0.541187458619431	0.544179248377497	0.519024818824837	0.542238549035897	0.519571482739672	0.536279251039297	0.500708446854621	0.549412283897479	0.530291794636535	0.523699075660753	0.509728709584375	0.500219176731975	0.519571482739672	0.517854765847822	0.526477510909905	0.506647904305124	0.546199687591713	0.538129288602403	0.562253524519506	0.516461539804406	0.555820999947327	0.517056210132485	0.51409939299458	0.533301860882838	0.535031183706069	0.533397852283662	0.515566230069335	0.520546249624447	0.545549892310942	0.496260122475893	0.517401810911605
TGS1	0.0386859906634539	0.030762661491826	0.0315003757854411	0.0369545776694069	0.040844821822246	0.0358155116847804	0.0386421010343326	0.0397234898362322	0.0421843209923682	0.0332218731415665	0.0332396262913785	0.0304622009353655	0.0269497185663497	0.0407888669556657	0.0312965320363456	0.0373882485796515	0.0458640536103961	0.0395244244455983	0.0408215573378684	0.0293832827977918	0.0405707175054084	0.0435256033444457	0.0435568452827695	0.0401203918372571	0.0355171591882663	0.0264902194976812	0.035873162883006	0.0418012088554677	0.0416303267633414	0.0353740623868903	0.0391789785197363	0.0420739692557608	0.0433026019794476	0.0274822338449856	0.0399250737018713	0.0403190149118135	0.0360366335153594	0.0382062161304132	0.0396599371799058	0.0395367308057415	0.0406046965719274	0.0451757122104995	0.0394092529569497	0.039395410834038	0.037439568230873	0.0450620672930651	0.0318040997408932	0.0344696211099722	0.0397851138360989	0.0406622273036552
NOSIP	0.235739557490949	0.256977742667812	0.234410983269092	0.246234021811082	0.242908077971892	0.241041797415274	0.271111568864563	0.245800685407856	0.233080932446972	0.217707605705779	0.232292159732222	0.253277065646834	0.276198617231557	0.235266014918181	0.252730787577968	0.230073091191832	0.237113870604646	0.244241757558981	0.243994762208577	0.255457678026639	0.255859291666482	0.240365497272224	0.268957350605409	0.250062195562394	0.243184541231073	0.236138625463208	0.235739557490949	0.241346144802918	0.255105027274177	0.225817154778981	0.238653319624462	0.238251261905125	0.235266014918181	0.236564725058226	0.227315319893404	0.257292814900961	0.239311770870618	0.245644476192396	0.245372841294232	0.236897324295165	0.227404248573601	0.223245725863822	0.251648564537552	0.251332667092897	0.231556888831752	0.251520833299218	0.24340362119975	0.260339151602103	0.225875458157958	0.248772562147927
IGF2BP3	0.315735032016592	0.284606243347538	0.331346231796599	0.304406856745214	0.307516569529556	0.341270377205164	0.289932068502195	0.274035408051143	0.31607521779131	0.302661967448583	0.309904722902863	0.311819524186736	0.261946872718502	0.300544209652029	0.326097420292235	0.32617201313878	0.272228325188311	0.275370048365314	0.280099158428019	0.331652429848695	0.299239272535115	0.298609648871013	0.301014417778646	0.30130799101348	0.311856463611618	0.277749756014576	0.290176504381693	0.320585309687012	0.29110422630508	0.337445294522676	0.286110519579559	0.291730624552933	0.317630608932792	0.325452904837724	0.275828422757742	0.280983701436519	0.303653740940367	0.280711666144768	0.31249625173665	0.304665158087644	0.265026026776235	0.312606359496372	0.290277728031282	0.300127218897665	0.304589862805258	0.324034069722497	0.279652052452407	0.307444597592329	0.291626275161413	0.284263721879044
GOSR2	0.0291380290055085	0.0428478922112936	0.0348413032807381	0.026309402085	0.0374678100703173	0.0321385741791167	0.0317857153059671	0.032171421537099	0.0363384390595718	0.03764920767769	0.0387391014926906	0.0410926945700522	0.0306057420023443	0.0359346187302235	0.0350093303655395	0.0329057644905079	0.0431187377850724	0.0239893455232948	0.0328743713490166	0.0306519463924641	0.0289214391426912	0.0325161581196079	0.0307957232928559	0.0286772559703339	0.0377260110752834	0.0278178831851492	0.0376957433480299	0.0427086925172554	0.031866531487358	0.0271166680660982	0.0355656428968264	0.0296991466022214	0.0359041855137537	0.0332695386859599	0.0273772002917526	0.0273772002917526	0.0269635783881838	0.0403937569419257	0.0284387369000306	0.0381092451483045	0.0409844619020143	0.0359346187302235	0.0394711264151499	0.0274822338449856	0.0318845839380462	0.0362272827459696	0.0270045003486146	0.0344554336289431	0.0289352872928069	0.0263439629415265
VNN2	0.715024522884085	0.801868780877311	0.74008542179219	0.784136400828722	0.704520235505373	0.777736356484077	0.784308380175178	0.770526855015333	0.71112440844414	0.761307206668832	0.765344419424672	0.760651640306361	0.768702486698952	0.734439781082301	0.787192871762381	0.727966971122366	0.702738078343563	0.780030687746045	0.744514615335404	0.591247031594196	0.816473039532805	0.774208771087144	0.854186985308007	0.830017019936162	0.668670623089191	0.708469527781905	0.801705665994728	0.805232686002044	0.782197804826746	0.808884388930672	0.7137034463901	0.734277070400354	0.754839783782226	0.734385325300421	0.736986564945898	0.779650500055424	0.736264108473776	0.807383920089189	0.729904188748907	0.851568858121759	0.759201226402857	0.759146362524589	0.779488689089009	0.796127732775053	0.826105558001358	0.739764950040209	0.810310239209481	0.840363166449049	0.717201860728101	0.802559363903163
ARFGAP1	0.370323900951861	0.36633638168	0.362900990614558	0.378748495577858	0.369468941116357	0.367890172124537	0.37770480284741	0.366377417171352	0.368481985474659	0.360637063152445	0.36942570870674	0.370241047919601	0.376313635292629	0.360959896621841	0.384358700298338	0.373264331817871	0.3474270754745	0.372934161955688	0.380527598513312	0.38503756683846	0.381480799069024	0.36702345780131	0.373308268232294	0.37416307477286	0.35533221349229	0.357372731785654	0.363063255976895	0.377542904325687	0.379198779545295	0.363600070325623	0.362536276376493	0.375608442736371	0.36917799960886	0.366084851519581	0.354412398100564	0.361650775706183	0.369636605117559	0.375815654513272	0.384316582990552	0.371360159430565	0.345154649356087	0.387177121711155	0.369757178525526	0.380527598513312	0.37461113228733	0.377829237432817	0.381270275980449	0.36942570870674	0.348223860572647	0.380773130682067
ALAS1	0.245523470579829	0.259796473208509	0.236864964053278	0.25443220314416	0.251298458950513	0.251648564537552	0.26922890802797	0.252410967664744	0.242222304495142	0.23402214608975	0.248219842080939	0.241561904218459	0.245061958098773	0.218295001037056	0.255674498599832	0.244149317232098	0.205615971105763	0.251363666379989	0.243214836315852	0.295904046112241	0.251488457366242	0.236503591817701	0.264371209649589	0.26604285670918	0.231111886690961	0.208015161103944	0.234167857629498	0.238251261905125	0.261880622544464	0.243184541231073	0.213895831581169	0.247653728571264	0.236017341255599	0.250976738462001	0.223129643767817	0.234962642390081	0.222723383009832	0.233905596085772	0.258752743018591	0.244805943381946	0.216830293458162	0.231685617233587	0.243246472448185	0.256627646730241	0.247230180081533	0.231958279174904	0.243965323685274	0.254151644786506	0.211278797009443	0.230784108341739
FNBP1L	0.056210580178094	0.0326183320349425	0.0485454935051352	0.0663294318861712	0.058627048213954	0.0498246585104724	0.0721132606271412	0.0512902225084646	0.0571256254030855	0.0517344266370991	0.0512669506619048	0.0422817501128508	0.0749083314822505	0.0594843723065	0.0484142516110131	0.0465241552913559	0.0506858683032205	0.0623550165094267	0.068044606155007	0.030074539221603	0.0602953700050921	0.0555279629965613	0.0502000448369837	0.0606353410120769	0.0601142034552586	0.0691126130846734	0.0536724795204208	0.045344086133105	0.0578021176880852	0.0523203907895887	0.0548356143600951	0.0593906793680482	0.0472884718177271	0.0456662286877538	0.046445958555996	0.0594976780971528	0.0547864697773366	0.0591362305634482	0.0521351168477254	0.0541682950352482	0.0582690564902581	0.0532433283902971	0.0529320866954836	0.058882644031989	0.0485454935051352	0.0514720655395239	0.0379034946047407	0.0420527298575714	0.0657032852242878	0.051636587341733
PGPEP1	0.0951099766803094	0.140505711234008	0.0856009352824854	0.113597516086343	0.0844928010893367	0.112002651540432	0.120958871916915	0.138354097993504	0.0948600830720026	0.0799260498809125	0.126498996156226	0.0877511586509101	0.118845577526485	0.0768349056108841	0.100374690583527	0.102623387305851	0.0750383037755287	0.104964749608382	0.10658662570785	0.0913027436846766	0.11625378576435	0.0965329778164855	0.121756075815412	0.0980766842578164	0.0831279874760547	0.0735869442152005	0.118455683818964	0.0858034490204081	0.0950686291219229	0.0939141774749694	0.0884632627382065	0.106916373567658	0.0900513984814582	0.10247809698994	0.08984509132253	0.107794738101066	0.0782616754435916	0.0959645560333767	0.0931173755721371	0.121971892367237	0.0830083543649388	0.110102161120457	0.104052723431087	0.103397673080661	0.102434456803175	0.109501536908538	0.10052299741509	0.125946815939748	0.0696414961041262	0.103907068851246
MUC13	0.432284827963651	0.521651425029729	0.471090409912396	0.475172617405028	0.517349082692588	0.428121073572726	0.507048618847548	0.506900273570246	0.456510607377546	0.490243822461152	0.472536103323772	0.572214996279127	0.502635967187506	0.488311739251109	0.456935576872569	0.619711121222973	0.513466678685584	0.497681954588782	0.491711269370101	0.545897407246912	0.499539351389301	0.47907408786871	0.711393614287138	0.47849745689426	0.423076865306041	0.483650459852112	0.496951837845313	0.583593134961512	0.465267035614931	0.492496595192796	0.473545618786784	0.499590961053243	0.468631410991702	0.467507551706555	0.489099750373252	0.493695870106896	0.476803586164328	0.482105253853896	0.464684325823531	0.479358246045056	0.579772545116693	0.568359701427567	0.47478610181768	0.474266570117873	0.491030296028682	0.581508738635246	0.496608000800609	0.492794043904865	0.553589431870364	0.471624959140846
ACACB	0.408213359681305	0.40956451467441	0.406568173969103	0.408255301948579	0.413089818729525	0.418274182975461	0.402067715330721	0.400527756379227	0.414236486697792	0.39581524909953	0.439701791352874	0.400963577699195	0.390072453653212	0.416165021924058	0.397734671380724	0.399121925248768	0.421777439215501	0.393051227609457	0.42285877357002	0.424610081975433	0.395858367731318	0.403104627968975	0.400572000950436	0.39942228348381	0.433182630367182	0.414990164866057	0.402625245484228	0.41989587231307	0.41835941562388	0.401858458249589	0.405429562769514	0.412086575892126	0.395217371592894	0.410565596205819	0.408385680791062	0.389212890762393	0.421508752433566	0.404092846049047	0.412703438263353	0.403708319365806	0.412211288011647	0.400744415415223	0.400832581758345	0.40895917474936	0.38215398816898	0.405603558320838	0.397221518833382	0.403439463656742	0.415164488049904	0.401689440805868
FOXRED2	0.366211134812811	0.372427892434982	0.369468941116357	0.379158880830323	0.384152487993461	0.364072493725298	0.380443146354349	0.37770480284741	0.374286351957088	0.356957342743407	0.365017177570534	0.382241440091262	0.372807716375714	0.366504288020772	0.37664920044829	0.366251943963358	0.367521714640861	0.370406935088843	0.390493598551733	0.353015063448705	0.373998573581818	0.361165239855826	0.372427892434982	0.379772535680446	0.372387970692542	0.366544557876882	0.361000883353278	0.381312841851007	0.374450624595175	0.35659714017711	0.373757165724038	0.371604307755875	0.372890686974066	0.374733581522441	0.36797279407546	0.366125718609276	0.36384053461623	0.376396656381928	0.382030192660663	0.374203887327074	0.361123770847199	0.372135338486379	0.368648596839719	0.382200728905956	0.373675408026903	0.379858725389577	0.364765810813783	0.372177934755955	0.359808230861792	0.376990259098223
EGFL7	0.363513990586462	0.363063255976895	0.345978263599941	0.384441194807158	0.318550912354495	0.358753076695517	0.376063265126274	0.396066213083023	0.384069096959562	0.347189734823606	0.368849170507085	0.359608736296769	0.352267368266958	0.344191619826167	0.358948426810493	0.363224226433405	0.326584080909021	0.380812868395356	0.361733173326634	0.363681648885851	0.387299750665905	0.321761581846249	0.387677297613052	0.389171082690726	0.333545174776084	0.310941317163541	0.385207626443055	0.355492797641494	0.355733579011418	0.363266776442533	0.320992496770192	0.340097462473895	0.397006014929343	0.345659751024905	0.312940126293875	0.352743142581919	0.354451637016064	0.374986960666237	0.353822966772179	0.3905359152845	0.320134764006631	0.389212890762393	0.363472654500677	0.378241921166474	0.364725611970952	0.354612012730631	0.376735308856329	0.386413572750765	0.32226935710944	0.372725831297909
BBOX1	0.663077481009366	0.650791140655336	0.645846803264272	0.652285253627432	0.659644957231746	0.64053740446195	0.618705443270917	0.62768334091921	0.629683044413503	0.615306662841907	0.689312103507789	0.676245957125956	0.674432862841059	0.750284771086348	0.590385011537997	0.635186782446492	0.666108836270246	0.605121108965452	0.695275957055914	0.662755086262266	0.616896557922953	0.600960363211299	0.617780186306335	0.572978684908552	0.65400572020733	0.717142563462697	0.655505582047107	0.630705884502188	0.684708105714646	0.66488007045888	0.66264559930066	0.675010727256679	0.594718723832778	0.633764432234193	0.725575834542189	0.664767850131862	0.674589350162352	0.638771817918668	0.67384491892164	0.621353993098039	0.6425752786838	0.626231155756478	0.606578972188446	0.636090162451132	0.582135982686983	0.610583298471519	0.610425796597279	0.593448817379148	0.616623054551585	0.704034598665886
CENPF	0.027058124778883	0.0460365043178963	0.0349775217186611	0.0335675870835709	0.0340520922876784	0.0243276360599085	0.041593588369337	0.0311382277444559	0.0394585436863382	0.0277757826584687	0.0465735308992705	0.0422711857675124	0.0286772559703339	0.0271725355715567	0.039773401956834	0.0303981370372851	0.0226538157130056	0.0367885694347223	0.0325853649021866	0.0461741244271115	0.0339717495314498	0.0321070104932949	0.0419747390452693	0.0346952444366385	0.0370751292156872	0.0245138062980648	0.042667638329599	0.0302572806756332	0.0270732021459109	0.0384515421144488	0.0237598522587247	0.0305907049642843	0.029687491476286	0.0418775400643531	0.030074539221603	0.0276233049981466	0.0431086206518562	0.0386283869519829	0.0273468991847447	0.0437667337121511	0.0244466075716922	0.0356725033552652	0.0361907131091953	0.0442098949911445	0.0389672783133874	0.0276043532476579	0.0298014659879851	0.0740496700949106	0.0275577344030565	0.0340712058325215
NDUFA1	0.0962567654889417	0.387342344964355	0.091080243174092	0.100734585574921	0.0908445269830856	0.0934922624542529	0.398295324413438	0.40804044643152	0.0770465710955569	0.400832581758345	0.0930569078022083	0.0987753487349935	0.390448693489946	0.0756019569110936	0.0924707089541944	0.0878955440899391	0.38537905854463	0.382241440091262	0.0840735755099199	0.114116898357863	0.390319580609544	0.387717307777507	0.387012725809514	0.103243055410484	0.0705281562328474	0.069079362932935	0.401815228830865	0.103014743098423	0.0991760278750179	0.0937734965954356	0.080356195074105	0.0928740474591689	0.0802982747656034	0.0969496559243795	0.389859095591677	0.409695748114466	0.0817217247231178	0.403059431074106	0.111742600408039	0.401518630544043	0.412255125354715	0.0770873516255636	0.408560909377124	0.0953425754536518	0.394543363068338	0.100394836491184	0.399466305420123	0.392272866200483	0.0790603256937654	0.0875710256336009
STX6	0.157662285412797	0.182728675109232	0.145447006904093	0.175689740577746	0.15055956790786	0.166395302097698	0.189806205523285	0.136093114318228	0.139507327920251	0.137953746572673	0.172442105006051	0.189857956987809	0.175466834988587	0.144374040802651	0.173433641772837	0.150535181355521	0.141160507890689	0.170523747604832	0.189407263013942	0.187708080815036	0.177111145671813	0.153096234269306	0.17642969913681	0.170067534760622	0.14256960844012	0.140184282797487	0.160997453063649	0.160363047577856	0.169641754501516	0.15334102225563	0.1720923745266	0.170803280346494	0.154438844993973	0.174085315829446	0.1590846870896	0.155417390709119	0.149156695485958	0.151760661133599	0.171938680445988	0.161074544322278	0.141299054700618	0.135908393743436	0.158934929628942	0.165306671138391	0.147217988289018	0.190574326176117	0.164403583651512	0.179965413409724	0.136164066919505	0.15371361546513
SERPINE1	0.146170024179046	0.158104744195871	0.151545529485038	0.136208769203112	0.152495748483843	0.136877967383445	0.152805478337607	0.140391933510693	0.149820336282534	0.136438081757356	0.141834644404681	0.164929331306562	0.181332665163249	0.156002962550596	0.145181979907994	0.146099193291822	0.1614653175033	0.139974938892653	0.16231993897921	0.130779774724107	0.143900269435056	0.129856641037921	0.141485011610876	0.1471945692345	0.152255526581784	0.152855171734264	0.138354097993504	0.160089563812346	0.162469450728931	0.144513283346427	0.163733511884497	0.161967441807311	0.136414060774762	0.152350951985168	0.155488691083433	0.137216065640365	0.151830277015119	0.145984502093785	0.156882065578179	0.13833203853673	0.148991743093175	0.161544187986995	0.138466573543556	0.146926765345235	0.133540412449934	0.152187899644288	0.142420771601756	0.138604875093458	0.145110341132589	0.146877489605645
ALDOA	0.290109525914884	0.26800858291713	0.291070126754311	0.2646340908418	0.294740963129508	0.273704921732376	0.284263721879044	0.259861571787508	0.276840995269818	0.267287332267659	0.267843107422004	0.297977934226158	0.259665455686934	0.283815847945078	0.277881190753075	0.292583376955117	0.245705078123552	0.264669105017975	0.272683814937717	0.257966516073309	0.261176834330966	0.25653112168484	0.270846982496264	0.268176784307717	0.28494369273287	0.262308536281077	0.249846519056683	0.287670334993787	0.288993488941813	0.251965453917665	0.292173773563963	0.280611097092638	0.301845087164489	0.309317535110146	0.270122053759157	0.247198969412281	0.278650694669115	0.248772562147927	0.294184738273511	0.26892493087634	0.244619434756327	0.261598776156374	0.255489259359118	0.269759351756954	0.245523470579829	0.311189704280478	0.262408391728295	0.26555072965155	0.26342063579873	0.294044582484376
SMYD3	0.193730191500717	0.145159408586326	0.184929799210419	0.197347239731403	0.133768487068763	0.191576484724194	0.20103397594009	0.138444873454586	0.194685873676145	0.178128019219028	0.197401198873948	0.210419650092075	0.201142942360398	0.195491622258959	0.192751323746753	0.189247762573042	0.191576484724194	0.185188125642852	0.210647872766504	0.222866024293989	0.204896537684418	0.191468544419915	0.19540879087334	0.193251211147264	0.196488455595099	0.194632689709597	0.194739893584771	0.134340152722331	0.201773384256515	0.185374889482499	0.196786685020905	0.204042752145408	0.20070415783099	0.217265838827803	0.202442468296671	0.187759399337924	0.194292442551312	0.208714782957627	0.206609755033923	0.191602564782566	0.191235765004803	0.180866099143672	0.186703372037948	0.209526677989057	0.18707378483359	0.212033634354928	0.201253777493294	0.125633713402795	0.178516249168826	0.189778766550185
CSTB	0.0461741244271115	0.0536605939478065	0.0536502027238567	0.055916719382259	0.0496210396774167	0.0575306937436722	0.0496108963467724	0.0557005989370942	0.0537061188978707	0.0577491769262281	0.0560993838993392	0.0559409551439618	0.0516042039652434	0.0554325341634812	0.0557252365902945	0.0491931579765371	0.0524212176672362	0.0531419280858097	0.0517020507698618	0.0507377446985828	0.0563190904787294	0.0528433202092178	0.0587425702327025	0.0639008771145027	0.0526629708707351	0.0537290503921546	0.0502410397660049	0.050384702257454	0.0492731348809471	0.0559769692170054	0.0508759914199096	0.0494273514449312	0.0514620133267658	0.0528533253363052	0.0544938946865016	0.0563432258989532	0.052532795249368	0.0571388008748584	0.0598565806424299	0.0541921580745708	0.0499278049848609	0.0450511608521693	0.052243967563895	0.0521787158260307	0.05567586321162	0.0542247945734424	0.0544702180138998	0.0476854111463463	0.0456362778247056	0.0549049456536905
PIAS4	0.0245138062980648	0.0257428959087865	0.0202405515259867	0.0266048978110958	0.0207662941228373	0.0204804068016546	0.0229397704266186	0.0189910207104487	0.0226345131342292	0.0195400926075869	0.0151332888454809	0.0226345131342292	0.0225330220299243	0.0228985699188056	0.0275577344030565	0.0239261594759298	0.0187682648245507	0.0174854714084993	0.0211377239443822	0.0279454997894708	0.0198055633664739	0.018067798678833	0.0236553071583385	0.0169604633496016	0.00700479154437101	0.0151332888454809	0.0249647413132482	0.0217756244057909	0.021798011084873	0.0228076126007993	0.0238952524921746	0.026360567778224	0.0244466075716922	0.0194179390372834	0.027271537970647	0.0207390267771131	0.017075389541795	0.0236553071583385	0.0271588071016116	0.0234424166110832	0.0271725355715567	0.0125336326288646	0.0239261594759298	0.0458058278096472	0.0211666324542502	0.0274979291018175	0.028531919318736	0.0210817889321567	0.0198055633664739	0.0259355549009067
UNC93B1	0.516410642627012	0.545947674611937	0.529655396940269	0.53476724967919	0.520260643021812	0.544179248377497	0.522705311121568	0.534563727795035	0.545798486479337	0.537229869093505	0.515186727951029	0.528902489793176	0.513068964723326	0.510828580633582	0.536328803511557	0.522949400250994	0.533201159398876	0.54648884454067	0.560883001311281	0.525621242135889	0.543456797952807	0.54330790201081	0.53617588693863	0.542793175941068	0.552716317431362	0.505385332132427	0.554851283097451	0.536227357417476	0.5352300689302	0.551846808009619	0.515717335543453	0.523250907290329	0.539996762670659	0.544433337254216	0.515619514565311	0.534718436526034	0.53753770318878	0.557308860083038	0.516662879440532	0.556131713350241	0.510274792320406	0.524830182257045	0.544335165390548	0.55226220534319	0.556380407831293	0.528999159111244	0.546791539152465	0.552873427482074	0.52059769332679	0.566565107164151
SET	0.280575487001472	0.304155176714925	0.282664690849069	0.30159285752231	0.282392944557093	0.370365442376325	0.287495825311223	0.282696925658132	0.295482632176066	0.266140124410375	0.292208963091667	0.302696825103155	0.277175186853439	0.285972567967633	0.28676530504217	0.291446144846678	0.251801769268261	0.277581888563565	0.29691926548556	0.304228512304431	0.289271740999022	0.255579746395964	0.303759639326381	0.297698451840687	0.282795636519024	0.268988668303653	0.285418333095131	0.29888315334669	0.290310982039939	0.319001227441818	0.2894113009546	0.298254360076273	0.298150661298677	0.293579871221517	0.270684033158373	0.265879839373899	0.285972567967633	0.286562889622433	0.300127218897665	0.29667647610097	0.262968713633756	0.274939165682672	0.295690907989434	0.292410070009958	0.276804937273323	0.296989877491069	0.268531663395309	0.272527109560628	0.257198015964233	0.314737960314665
ALDH18A1	0.0946358692172411	0.0975324255051437	0.0878133512663234	0.0981983996625675	0.102724515417765	0.0921804504148727	0.10333191868722	0.100042203894767	0.0890514519782642	0.08984509132253	0.0959434904695571	0.106688134054824	0.104032246306234	0.0939533546589413	0.097387571076388	0.103584927835241	0.0872491023826374	0.0957168743456151	0.0981790425875225	0.141645525964654	0.0951749715091889	0.0898651430432053	0.0953843889374523	0.0938338713358557	0.0932395465451726	0.0862008712572551	0.0880160404151909	0.100228939142823	0.102783577354659	0.085337915617119	0.0983482220161231	0.0983482220161231	0.0960702085801389	0.10209344782389	0.0919976213726098	0.0878342189889139	0.0933675659053559	0.0952804091733759	0.0994696364799856	0.0853583171757032	0.0903353197309378	0.0740684052095758	0.0921006840360534	0.0964267756645987	0.0907185070384038	0.106184132285118	0.0915873339274596	0.0923042615742879	0.0937943506698751	0.0929552135433442
FGD1	0.311228382231436	0.436210047579919	0.319226203382736	0.321490646342386	0.249816363955134	0.304926397034302	0.447205890950589	0.474690958753054	0.312718647528384	0.435748455783526	0.314374333196866	0.181152903010078	0.453797889951273	0.305207091990821	0.31525213634991	0.306290034423108	0.417528701791638	0.420773726886083	0.319189002678572	0.50932996402774	0.44128472584542	0.422812010103082	0.445570330350835	0.328711631723149	0.316923157640141	0.306858958301893	0.433912698737874	0.250218138576504	0.319457786025002	0.305063213834045	0.312235400289606	0.320134764006631	0.312345128631173	0.317448743665265	0.443397791561996	0.439007420690827	0.304521346117037	0.462766911319521	0.322722705120911	0.448053149688316	0.431747813237241	0.327378154533827	0.446920344891359	0.318776430071857	0.437048134358389	0.160486788133761	0.432560001124515	0.437754282339509	0.303018512001662	0.321068569664333
BARD1	0.506183572739148	0.539087178834575	0.452063938576776	0.551285777440132	0.530940149518672	0.575784886755649	0.512870930935307	0.605805573144066	0.53783209503089	0.593503744831821	0.48684684067315	0.534874985648844	0.450483875123752	0.411262765665668	0.457828569098643	0.495419151643459	0.508380123298921	0.562449436392989	0.59644204714293	0.529749394163781	0.56353653158774	0.517854765847822	0.633657862879088	0.554390977596879	0.50229210273118	0.450988696911284	0.58344169848633	0.49309252225043	0.523599086042735	0.53054031544857	0.513516894504861	0.467212809290896	0.539136573832802	0.51458628367948	0.465127289696656	0.56492646956864	0.531791083674609	0.536779676466045	0.503842466098844	0.584774927756171	0.53054031544857	0.475509934800122	0.541476029265717	0.563637137700854	0.509578613005086	0.485397273585265	0.458024231365739	0.616410283114379	0.521207909348824	0.548043409504019
